unique_id,cutoff,metric,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos
hotel_126,2023-02-10,bias,0.0017074558907227819,0.006829823562891278,-0.04310797212838098,-0.024430324406124488,-0.042666891409496754,,,
hotel_126,2023-03-10,bias,-0.0008537279453614108,-0.002561183836084232,-0.05034112712797502,-0.007488011818961364,-0.07012364946594055,,,
hotel_126,2023-04-07,bias,0.023477518497438815,0.026323278315310183,-0.021805462290823707,0.03842476377259544,0.0022182149574799448,,,
hotel_126,2023-05-05,bias,0.01807057484348321,0.0032726237905520744,-0.018563053350096465,-0.005323694537835861,-0.05262521236778776,,,
hotel_126,2023-06-02,bias,0.0054069436539556015,-0.03614114968696642,-0.05289061977650659,-0.01676017973681445,-0.0513391581829324,0.00724745431133611,-8711.705391613543,
hotel_126,2023-02-10,mae,0.1115537848605578,0.11980648833238476,0.11406415848035419,0.10939295105735823,0.11518226024130038,,,
hotel_126,2023-03-10,mae,0.00739897552646556,0.010813887307911203,0.060393995589153815,0.03335351491745776,0.07012364946594055,,,
hotel_126,2023-04-07,mae,0.02831531018782014,0.030876494023904376,0.03699994694247932,0.03918790298945448,0.02633603111689605,,,
hotel_126,2023-05-05,mae,0.0226237905520774,0.025754126351735913,0.039990604848033094,0.025775242674498457,0.06479261184390887,,,
hotel_126,2023-06-02,mae,0.007683551508252696,0.04382470119521912,0.056991238644095325,0.022433643571384082,0.05503106704930035,0.02114030286271123,18089.149489837,
hotel_126,2023-02-10,rmse,0.1270892248064744,0.16687949036753585,0.12891097547677136,0.12055204043625597,0.13138053596462143,,,
hotel_126,2023-03-10,rmse,0.010268422625309448,0.014638384917030933,0.07681179520420296,0.04223860687065035,0.08451988325952967,,,
hotel_126,2023-04-07,rmse,0.05055770837618531,0.05307399280393328,0.050982082317598834,0.05872429841626865,0.04262036842138343,,,
hotel_126,2023-05-05,rmse,0.044204644733066435,0.04555616185669034,0.05331368360587292,0.041500165288862155,0.07956565410620735,,,
hotel_126,2023-06-02,rmse,0.013510617496265462,0.07700396804456558,0.06455477002001858,0.027802168816361935,0.0662167259195289,0.027243239206909707,22356.02421113429,
hotel_126,2023-02-10,mape,0.13636938970124954,0.1486236516832776,0.13149725327094042,0.12911900929263073,0.13338120369014397,,,
hotel_126,2023-03-10,mape,0.007504598886462233,0.010949698373975763,0.06082176104277609,0.03358740909480078,0.0705640567998668,,,
hotel_126,2023-04-07,mape,0.03160313900906641,0.03431581852617256,0.03912437508271372,0.042960709310065244,0.02872678208668128,,,
hotel_126,2023-05-05,mape,0.025006355400871132,0.027840461044994054,0.042002162277605115,0.02764156710567398,0.06680543930481199,,,
hotel_126,2023-06-02,mape,0.007819166715984658,0.043953035423452136,0.05700830633628786,0.022525147651384716,0.055018232656016464,0.021297908598592236,18128.94411822216,
hotel_133,2023-02-10,bias,-0.1176814988290398,-0.04039812646370023,-0.12325381727191805,-0.041153693312442244,0.07211739213412804,,,
hotel_133,2023-03-10,bias,-0.06733021077283376,-0.09309133489461356,-0.12586338862725927,-0.1981834898335328,-0.14587040671993515,,,
